domain,phylum,order,class,family,genus,reads,sample
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Cronobacter,40,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Cedecea,24,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Kosakonia,23,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Lelliottia,17,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Pluralibacter,15,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Shigella,37,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Leclercia,14,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Candidatus Hamiltonella,10,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Yersiniaceae,Serratia,130,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Yersiniaceae,Yersinia,34,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Yersiniaceae,Rahnella,16,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Erwiniaceae,Pantoea,62,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Erwiniaceae,Erwinia,31,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Erwiniaceae,Tatumella,12,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Xenorhabdus,27,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Proteus,24,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Providencia,17,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Morganella,16,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Morganellaceae,Photorhabdus,14,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Pectobacteriaceae,Pectobacterium,59,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Pectobacteriaceae,Dickeya,35,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Hafniaceae,Edwardsiella,31,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Hafniaceae,Hafnia,13,22001612561219
Bacteria,Proteobacteria,Enterobacterales,Gammaproteobacteria,Budviciaceae,Pragia,30,22001612561219
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Pseudomonadaceae,Pseudomonas,912,22001612561219
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Pseudomonadaceae,Azotobacter,20,22001612561219
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Moraxellaceae,Acinetobacter,171,22001612561219
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Moraxellaceae,Psychrobacter,32,22001612561219
Bacteria,Proteobacteria,Pseudomonadales,Gammaproteobacteria,Moraxellaceae,Moraxella,17,22001612561219
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Stenotrophomonas,101,22001612561219
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Xanthomonas,128,22001612561219
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Lysobacter,49,22001612561219
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Luteimonas,45,22001612561219
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Xanthomonadaceae,Pseudoxanthomonas,35,22001612561219
Bacteria,Proteobacteria,Xanthomonadales,Gammaproteobacteria,Rhodanobacteraceae,Dyella,43,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Marinobacter,56,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Alteromonas,34,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Glaciecola,17,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Catenovulum,15,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Alteromonadaceae,Salinimonas,12,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Shewanellaceae,Shewanella,93,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Pseudoalteromonadaceae,Pseudoalteromonas,90,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Colwelliaceae,Colwellia,20,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Moritellaceae,Moritella,13,22001612561219
Bacteria,Proteobacteria,Alteromonadales,Gammaproteobacteria,Ferrimonadaceae,Ferrimonas,12,22001612561219
Bacteria,Proteobacteria,Pasteurellales,Gammaproteobacteria,Pasteurellaceae,Haemophilus,181,22001612561219
Bacteria,Proteobacteria,Pasteurellales,Gammaproteobacteria,Pasteurellaceae,Actinobacillus,26,22001612561219
Bacteria,Proteobacteria,Pasteurellales,Gammaproteobacteria,Pasteurellaceae,Mannheimia,16,22001612561219
Bacteria,Proteobacteria,Pasteurellales,Gammaproteobacteria,Pasteurellaceae,Glaesserella,11,22001612561219
Bacteria,Proteobacteria,Pasteurellales,Gammaproteobacteria,Pasteurellaceae,Gallibacterium,10,22001612561219
Bacteria,Proteobacteria,Pasteurellales,Gammaproteobacteria,Pasteurellaceae,Pasteurella,17,22001612561219
Bacteria,Proteobacteria,Vibrionales,Gammaproteobacteria,Vibrionaceae,Vibrio,151,22001612561219
Bacteria,Proteobacteria,Vibrionales,Gammaproteobacteria,Vibrionaceae,Photobacterium,16,22001612561219
Bacteria,Proteobacteria,Vibrionales,Gammaproteobacteria,Vibrionaceae,Aliivibrio,11,22001612561219
Bacteria,Proteobacteria,Oceanospirillales,Gammaproteobacteria,Halomonadaceae,Halomonas,97,22001612561219
Bacteria,Proteobacteria,Oceanospirillales,Gammaproteobacteria,Halomonadaceae,Kushneria,12,22001612561219
Bacteria,Proteobacteria,Oceanospirillales,Gammaproteobacteria,Alcanivoracaceae,Alcanivorax,15,22001612561219
Bacteria,Proteobacteria,Oceanospirillales,Gammaproteobacteria,Oceanospirillaceae,Marinomonas,14,22001612561219
Bacteria,Proteobacteria,Aeromonadales,Gammaproteobacteria,Aeromonadaceae,Aeromonas,133,22001612561219
Bacteria,Proteobacteria,Chromatiales,Gammaproteobacteria,Ectothiorhodospiraceae,Acidihalobacter,34,22001612561219
Bacteria,Proteobacteria,Chromatiales,Gammaproteobacteria,Ectothiorhodospiraceae,Thioalkalivibrio,30,22001612561219
Bacteria,Proteobacteria,Chromatiales,Gammaproteobacteria,Ectothiorhodospiraceae,Halorhodospira,17,22001612561219
Bacteria,Proteobacteria,Chromatiales,Gammaproteobacteria,Granulosicoccaceae,Granulosicoccus,16,22001612561219
Bacteria,Proteobacteria,Chromatiales,Gammaproteobacteria,,Thiohalobacter,12,22001612561219
Bacteria,Proteobacteria,Chromatiales,Gammaproteobacteria,Halothiobacillaceae,Halothiobacillus,11,22001612561219
Bacteria,Proteobacteria,Chromatiales,Gammaproteobacteria,Thioalkalispiraceae,Sulfurivermis,10,22001612561219
Bacteria,Proteobacteria,Legionellales,Gammaproteobacteria,Legionellaceae,Legionella,51,22001612561219
Bacteria,Proteobacteria,Legionellales,Gammaproteobacteria,Coxiellaceae,Aquicella,10,22001612561219
Bacteria,Proteobacteria,Cellvibrionales,Gammaproteobacteria,Microbulbiferaceae,Microbulbifer,20,22001612561219
Bacteria,Proteobacteria,Cellvibrionales,Gammaproteobacteria,Halieaceae,Halioglobus,15,22001612561219
Bacteria,Proteobacteria,Cellvibrionales,Gammaproteobacteria,Cellvibrionaceae,Cellvibrio,14,22001612561219
Bacteria,Proteobacteria,Cellvibrionales,Gammaproteobacteria,Spongiibacteraceae,Zhongshania,10,22001612561219
Bacteria,Proteobacteria,Methylococcales,Gammaproteobacteria,Methylococcaceae,Methylomonas,17,22001612561219
Bacteria,Proteobacteria,Methylococcales,Gammaproteobacteria,Methylococcaceae,Methylomicrobium,14,22001612561219
Bacteria,Proteobacteria,Thiotrichales,Gammaproteobacteria,Francisellaceae,Francisella,26,22001612561219
Bacteria,Proteobacteria,Acidiferrobacterales,Gammaproteobacteria,Acidiferrobacteraceae,Sulfurifustis,13,22001612561219
Bacteria,Proteobacteria,Cardiobacteriales,Gammaproteobacteria,Cardiobacteriaceae,Cardiobacterium,12,22001612561219
Bacteria,Proteobacteria,Nevskiales,Gammaproteobacteria,Sinobacteraceae,Solimonas,12,22001612561219
Bacteria,Proteobacteria,Salinisphaerales,Gammaproteobacteria,Salinisphaeraceae,Salinisphaera,10,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Sutterellaceae,Sutterella,5192,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Burkholderiaceae,Burkholderia,928,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Burkholderiaceae,Cupriavidus,380,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Burkholderiaceae,Pandoraea,207,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Burkholderiaceae,Paraburkholderia,231,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Burkholderiaceae,Ralstonia,191,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Burkholderiaceae,Polynucleobacter,42,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Burkholderiaceae,Lautropia,39,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Burkholderiaceae,Mycetohabitans,13,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Bordetella,352,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Achromobacter,172,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Pigmentiphaga,75,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Taylorella,46,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Pusillimonas,36,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Alcaligenes,47,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Orrella,26,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Castellaniella,20,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Alcaligenaceae,Advenella,11,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Variovorax,99,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Acidovorax,145,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Comamonas,90,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Hydrogenophaga,72,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Rhodoferax,42,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Alicycliphilus,46,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Ramlibacter,41,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Polaromonas,31,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Delftia,41,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Ottowia,27,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Serpentinomonas,24,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Melaminivora,30,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Hylemonella,16,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Comamonadaceae,Limnohabitans,13,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Oxalobacteraceae,Massilia,202,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Oxalobacteraceae,Janthinobacterium,82,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Oxalobacteraceae,Herbaspirillum,72,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,Oxalobacteraceae,Collimonas,27,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,,Methylibium,48,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,,Thiomonas,40,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,,Rubrivivax,41,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,,Paucibacter,25,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,,Rhizobacter,25,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,,Leptothrix,26,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,,Inhella,21,22001612561219
Bacteria,Proteobacteria,Burkholderiales,Betaproteobacteria,,Sphaerotilus,16,22001612561219
Bacteria,Proteobacteria,Rhodocyclales,Betaproteobacteria,Zoogloeaceae,Azoarcus,185,22001612561219
Bacteria,Proteobacteria,Rhodocyclales,Betaproteobacteria,Zoogloeaceae,Thauera,171,22001612561219
Bacteria,Proteobacteria,Rhodocyclales,Betaproteobacteria,Rhodocyclaceae,Azospira,29,22001612561219
Bacteria,Proteobacteria,Rhodocyclales,Betaproteobacteria,Rhodocyclaceae,Aromatoleum,15,22001612561219
Bacteria,Proteobacteria,Rhodocyclales,Betaproteobacteria,Rhodocyclaceae,Oryzomicrobium,41,22001612561219
Bacteria,Proteobacteria,Rhodocyclales,Betaproteobacteria,Azonexaceae,Dechloromonas,48,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Chromobacteriaceae,Chromobacterium,105,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Chromobacteriaceae,Iodobacter,37,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Chromobacteriaceae,Aquitalea,44,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Chromobacteriaceae,Jeongeupia,23,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Chromobacteriaceae,Aquaspirillum,18,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Chromobacteriaceae,Pseudogulbenkiania,19,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Chromobacteriaceae,Vogesella,14,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Chromobacteriaceae,Laribacter,15,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Neisseriaceae,Neisseria,109,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Neisseriaceae,Eikenella,20,22001612561219
Bacteria,Proteobacteria,Neisseriales,Betaproteobacteria,Neisseriaceae,Crenobacter,15,22001612561219
Bacteria,Proteobacteria,Nitrosomonadales,Betaproteobacteria,Thiobacillaceae,Sulfuritortus,29,22001612561219
Bacteria,Proteobacteria,Nitrosomonadales,Betaproteobacteria,Thiobacillaceae,Thiobacillus,50,22001612561219
Bacteria,Proteobacteria,Nitrosomonadales,Betaproteobacteria,Nitrosomonadaceae,Nitrosospira,21,22001612561219
Bacteria,Proteobacteria,Nitrosomonadales,Betaproteobacteria,Nitrosomonadaceae,Nitrosomonas,19,22001612561219
Bacteria,Proteobacteria,Nitrosomonadales,Betaproteobacteria,Methylophilaceae,Candidatus Methylopumilus,15,22001612561219
Bacteria,Proteobacteria,Nitrosomonadales,Betaproteobacteria,Methylophilaceae,Methylophilus,12,22001612561219
Bacteria,Proteobacteria,Nitrosomonadales,Betaproteobacteria,Sterolibacteriaceae,Sulfuritalea,18,22001612561219
Bacteria,Proteobacteria,Nitrosomonadales,Betaproteobacteria,Gallionellaceae,Sulfuricella,13,22001612561219
Bacteria,Proteobacteria,,Betaproteobacteria,,Candidatus Accumulibacter,18,22001612561219
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfovibrionaceae,Desulfovibrio,3804,22001612561219
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfovibrionaceae,Pseudodesulfovibrio,45,22001612561219
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfovibrionaceae,Desulfocurvibacter,13,22001612561219
Bacteria,Proteobacteria,Desulfovibrionales,Deltaproteobacteria,Desulfomicrobiaceae,Desulfomicrobium,42,22001612561219
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Myxococcaceae,Corallococcus,49,22001612561219
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Myxococcaceae,Myxococcus,41,22001612561219
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Archangiaceae,Stigmatella,13,22001612561219
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Anaeromyxobacteraceae,Anaeromyxobacter,10,22001612561219
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Polyangiaceae,Sorangium,60,22001612561219
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Labilitrichaceae,Labilithrix,21,22001612561219
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,,Minicystis,19,22001612561219
Bacteria,Proteobacteria,Myxococcales,Deltaproteobacteria,Kofleriaceae,Haliangium,24,22001612561219
Bacteria,Proteobacteria,Desulfuromonadales,Deltaproteobacteria,Geobacteraceae,Geobacter,113,22001612561219
Bacteria,Proteobacteria,Desulfuromonadales,Deltaproteobacteria,Geobacteraceae,Geoalkalibacter,19,22001612561219
Bacteria,Proteobacteria,Desulfuromonadales,Deltaproteobacteria,Desulfuromonadaceae,Pelobacter,33,22001612561219
Bacteria,Proteobacteria,Desulfuromonadales,Deltaproteobacteria,Desulfuromonadaceae,Desulfuromonas,16,22001612561219
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobacteraceae,Desulfococcus,15,22001612561219
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobacteraceae,Desulfobacter,14,22001612561219
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobacteraceae,Desulfobacterium,10,22001612561219
Bacteria,Proteobacteria,Desulfobacterales,Deltaproteobacteria,Desulfobulbaceae,Desulfocapsa,12,22001612561219
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Campylobacteraceae,Campylobacter,245,22001612561219
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Campylobacteraceae,Arcobacter,100,22001612561219
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Campylobacteraceae,Sulfurospirillum,11,22001612561219
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Helicobacteraceae,Helicobacter,37,22001612561219
Bacteria,Proteobacteria,Campylobacterales,Epsilonproteobacteria,Helicobacteraceae,Sulfurimonas,18,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Rhizobiaceae,Rhizobium,227,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Rhizobiaceae,Agrobacterium,77,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Rhizobiaceae,Neorhizobium,26,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Rhizobiaceae,Sinorhizobium,87,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Rhizobiaceae,Ensifer,35,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Rhizobiaceae,Liberibacter,10,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Bradyrhizobiaceae,Bradyrhizobium,163,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Bradyrhizobiaceae,Bosea,56,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Bradyrhizobiaceae,Rhodopseudomonas,28,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Bradyrhizobiaceae,Tardiphaga,10,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Phyllobacteriaceae,Mesorhizobium,153,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Phyllobacteriaceae,Hoeflea,13,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Phyllobacteriaceae,Nitratireductor,13,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Phyllobacteriaceae,Aminobacter,12,22001612561219
Bacteria,Proteobacteria,Rhizobiales,Alphaproteobacteria,Methylobacteriaceae,Methylobacterium,86,22001612561219
